y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
7.896942,7.8266196,7.475266,7.614773,7.679362,7.698592,7.795880017344075,-1.247939054391684
5.042606,5.0102935,5.005186,5.358188,4.976438,5.078542,4.886056647693163,3.93948737600376
7.629621,7.6457076,7.5324783,7.7080946,7.5925026,7.621681,7.795880017344075,-2.2344982680289545
7.1962066,6.784706,6.7063217,6.421467,6.94713,6.8111663,4.698970004336019,44.95019717477315
6.1272154,6.1391215,6.17345,6.1010017,6.0891027,6.125978,5.268411234813262,16.277521248369467
5.090996,5.3720956,5.4506035,5.5979033,5.724017,5.447123,4.698970004336019,15.921639118004865
5.161304,5.2402577,5.426371,4.8847623,4.9465294,5.1318445,4.060480747381382,26.385145992340735
6.818042,6.3514886,6.3890443,6.292259,6.8214927,6.534465,6.677780705,-2.1461601572523414
7.100575,6.768463,6.2518945,6.988567,7.2802467,6.8779497,6.853871964321762,0.3513014317194846
7.4424977,7.4786353,7.621736,7.6394987,7.7588997,7.588254,7.309803919971486,3.809268456330232
5.440332,5.3397717,5.5820937,5.7969027,5.8910847,5.610037,4.559090917934783,23.051655493566468
