y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
8.013852,7.9779897,7.4583282,7.8882723,7.7973633,7.8271613,7.795880017344075,0.4012541841280609
5.0239806,4.90191,5.635028,5.195228,4.653256,5.08188,4.886056647693163,4.00780136309185
7.724574,7.7124724,7.2633157,7.7868004,7.722559,7.641944,7.795880017344075,-1.97458254131685
7.2845607,6.3920956,7.1624703,7.3451705,7.2686467,7.090589,4.698970004336019,50.89666543807183
5.650191,6.119896,5.5880747,5.999252,6.048462,5.881175,5.268411234813262,11.630903114327372
5.418589,5.111345,5.767538,5.4195356,5.371833,5.417768,4.698970004336019,15.296926700044905
5.207533,5.0372305,5.3864346,5.189638,5.054161,5.174999,4.060480747381382,27.447944197196893
6.3874097,6.456287,6.8221655,6.3445573,6.831286,6.5683413,6.677780705,-1.6388595949260316
6.5557284,6.380978,6.8745217,6.947216,6.4965672,6.6510024,6.853871964321762,-2.9599262767649694
7.547274,7.3756814,6.926963,7.8517413,7.6905537,7.478442,7.309803919971486,2.3070149890806975
5.549787,5.4620667,5.8768826,5.9061465,5.7341633,5.7058096,4.559090917934783,25.15235374567506
