y_pred_run_1,y_pred_run_2,y_pred_run_3,y_pred_run_4,y_pred_run_5,average_y_pred,y_test,Relative_Error_%
5.6038914,5.4859056,5.561523,5.380367,5.58953,5.5242434,5.987162775294828,-7.731866292455511
5.235359,5.3242197,5.2543616,5.4001966,5.338504,5.310528,4.309803919971486,23.219707906080483
7.4615383,7.2439795,7.546295,7.212323,7.3513536,7.363097,7.040958607678906,4.575209160109271
7.8247156,7.739088,7.7555733,7.8595805,7.672799,7.7703514,6.920818753952375,12.275031122214829
7.8013763,7.5949035,7.5170956,7.77804,7.6847925,7.675242,7.795880017344075,-1.5474592977522772
4.803112,5.0100274,5.034349,4.782924,4.85291,4.8966646,4.886056647693163,0.21710701527879397
7.716419,7.7990284,7.5199857,7.703752,7.6506615,7.6779695,7.795880017344075,-1.5124727594929173
6.0499353,5.9907665,6.180754,6.38252,6.9091606,6.3026276,4.698970004336019,34.127852649852066
5.891453,6.026718,6.37211,6.156586,6.0446663,6.0983067,5.268411234813262,15.752290094338905
5.915344,5.8120356,5.5609007,5.919277,5.2655563,5.694623,4.698970004336019,21.18874962416171
4.852925,4.951416,5.0122557,4.838242,5.2134657,4.973661,4.060480747381382,22.489460123653224
6.3163958,6.540715,6.6563363,6.3059444,6.696705,6.5032196,6.677780705,-2.614058595501789
7.0359755,7.037771,6.9813313,7.2949834,7.466832,7.1633787,6.853871964321762,4.5157941788894025
7.591146,7.5219226,7.504001,7.455004,7.46863,7.5081406,7.309803919971486,2.7132963642358723
5.7965465,5.6295614,5.727404,5.735712,5.443016,5.6664476,4.559090917934783,24.288980883762886
