"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL22561";"";"None";"319.37";"0";"3.18";"45";"CN(Cc1coc2nc(N)nc(N)c12)c1ccc2ccccc2c1";"IC50";"'='";"23600.0";"nM";"4.63";"";"";"UO_0000065";"14.49";"0.26";"1.45";"4.91";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL52836";"";"None";"296.33";"0";"1.81";"52";"COc1cccc(NCc2ccc3nc(N)nc(N)c3n2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"23.62";"0.43";"5.19";"6.25";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL141585";"";"None";"312.33";"0";"1.95";"156";"COc1ccc(Nc2ccc3nc(N)nc(N)c3n2)cc1OC";"IC50";"'='";"680.0";"nM";"6.17";"";"";"UO_0000065";"19.75";"0.37";"4.22";"5.09";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL33038";"";"None";"280.33";"0";"1.83";"161";"CN(Cc1ccccc1)c1cnc2nc(N)nc(N)c2c1";"IC50";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"26.74";"0.49";"5.66";"7.98";"1";"CHEMBL830839";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL478191";"";"None";"368.29";"0";"4.70";"19";"CC(C)c1c(Sc2c(Cl)cccc2Cl)[nH]c2nc(N)nc(N)c12";"IC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"17.06";"0.37";"1.58";"6.71";"0";"CHEMBL983765";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL515312";"";"None";"349.46";"0";"4.38";"17";"CCCc1c(Sc2cccc3ccccc23)[nH]c2nc(N)nc(N)c12";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL983749";"Inhibition of Toxoplasma gondii thymidylate synthase at >12 uM";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL563212";"";"None";"363.46";"0";"3.30";"2l";"CCc1sc2nc(N)[nH]c(=O)c2c1Sc1cc(OC)cc(OC)c1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"20.96";"0.43";"4.32";"8.44";"0";"CHEMBL1062971";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1151945";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
"CHEMBL7170";"";"None";"248.33";"0";"1.31";"12";"Nc1nc(N)c2c(n1)CCC(CC1CCCO1)C2";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"29.79";"0.56";"6.09";"8.50";"0";"CHEMBL665602";"The ability to inhibit Toxoplasma gondii Dihydrofolate reductase was tested";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1132605";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";""
"CHEMBL84457";"";"None";"310.36";"0";"2.12";"6";"COc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"24.61";"0.45";"5.52";"6.82";"0";"CHEMBL665700";"Inhibition of dihydrofolate reductase (DHFR) from Toxoplasma gondii(tg)";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1132261";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";""
"CHEMBL278261";"";"None";"318.38";"0";"2.91";"86";"CN(Cc1c[nH]c2nc(N)nc(N)c12)c1cccc2ccccc12";"IC50";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"19.04";"0.34";"3.15";"6.26";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL33187";"";"None";"358.40";"0";"3.59";"26";"Nc1nc(N)c2cc(NCc3ccc(Oc4ccccc4)cc3)cnc2n1";"IC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"15.16";"0.27";"1.84";"4.85";"0";"CHEMBL665616";"Inhibitory activity against Toxoplasma gondii dihydrofolate reductase (in 90 uM dihydrofolic acid)";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1129539";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";""
"CHEMBL227064";"";"None";"313.43";"0";"3.45";"17";"CCc1c(Sc2c(C)cccc2C)[nH]c2nc(N)nc(N)c12";"IC50";"'='";"7100000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL889609";"Inhibition of Toxoplasma gondii DHFR";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145401";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL356722";"";"None";"405.46";"0";"2.92";"8";"COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)c(-n2cccc2)cc1OC";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"15.35";"0.28";"3.30";"4.93";"0";"CHEMBL664921";"Inhibition of Dihydrofolate Reductase of Toxoplasma gondii.";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1129938";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL222461";"";"None";"342.40";"0";"2.13";"21";"COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"20.21";"0.38";"4.79";"6.56";"0";"CHEMBL919380";"Inhibition of Toxoplasma gondii DHFR-TS";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1142238";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL423558";"";"None";"359.43";"0";"1.88";"32";"COc1cc(CCC2CNc3nc(N)nc(N)c3C2)cc(OC)c1OC";"IC50";"'='";"469.89";"nM";"6.33";"";"";"UO_0000065";"17.61";"0.33";"4.45";"5.38";"0";"CHEMBL830839";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL292427";"";"None";"335.20";"0";"3.11";"48";"Nc1nc(N)c2nc(CNc3ccc(Cl)c(Cl)c3)ccc2n1";"IC50";"'='";"57.0";"nM";"7.24";"";"";"UO_0000065";"21.61";"0.45";"4.13";"7.05";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL121433";"";"None";"352.27";"0";"3.19";"134";"CN(CC1CCc2nc(N)nc(N)c2C1)c1ccc(Cl)c(Cl)c1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"21.80";"0.46";"4.49";"9.47";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL7488";"";"None";"359.43";"0";"1.88";"149";"COc1cc(NCC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC";"IC50";"'='";"54.0";"nM";"7.27";"";"";"UO_0000065";"20.22";"0.38";"5.39";"6.18";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL264386";"";"None";"324.39";"0";"2.14";"111";"COc1ccc(N(C)Cc2cnc3nc(N)nc(N)c3c2C)cc1";"IC50";"'='";"7.295";"nM";"8.14";"";"";"UO_0000065";"25.08";"0.46";"6.00";"7.89";"1";"CHEMBL830839";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL138625";"";"None";"387.87";"0";"3.51";"13";"COc1ccc(OC)c(CCCNc2ccc3nc(N)nc(N)c3c2Cl)c1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"15.47";"0.30";"2.49";"5.54";"0";"CHEMBL664915";"Inhibition of Dihydrofolate reductase of Toxoplasma gondii";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1127704";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";""
"CHEMBL22";"TRIMETHOPRIM";"4.0";"290.32";"0";"1.26";"4";"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC";"IC50";"'='";"33100.0";"nM";"4.48";"";"";"UO_0000065";"15.43";"0.29";"3.22";"4.25";"0";"CHEMBL4423789";"Inhibition of Toxoplasma gondii DHFR-TS expressed in Escherichia coli BL21 competent cells using DHF as substrate preincubated for 15 mins followed by substrate and NADPH addition and measured after 60 mins by resazurin dye based diaphorase-coupled assay";"B";"BAO_0000219";"cell-based format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL4422638";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";""
"CHEMBL115804";"";"None";"339.40";"0";"2.45";"13";"COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"21.83";"0.40";"4.96";"7.44";"0";"CHEMBL664917";"Inhibitory activity against Dihydrofolate reductase from Toxoplasma gondii (tgDHFR)";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1131583";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL55764";"";"None";"467.96";"0";"4.59";"14a";"CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(C)=O)Cc2ccccc2)c1";"IC50";"'='";"690.0";"nM";"6.16";"";"";"UO_0000065";"13.17";"0.25";"1.57";"4.66";"0";"CHEMBL664912";"Inhibitory concentration against Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1130062";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL104787";"";"None";"330.41";"0";"2.77";"9";"COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1";"IC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"21.65";"0.42";"4.38";"7.43";"0";"CHEMBL983765";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL34259";"METHOTREXATE";"4.0";"454.45";"0";"0.27";"SID90340825";"CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1";"IC50";"'='";"18000.0";"nM";"4.75";"";"";"UO_0000065";"10.44";"0.20";"4.47";"2.25";"1";"CHEMBL983744";"Inhibition of Toxoplasma gondii thymidylate synthase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL477566";"";"None";"359.46";"0";"3.41";"24";"COc1ccc(Sc2[nH]c3nc(N)nc(N)c3c2C(C)C)cc1OC";"IC50";"'>'";"2300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL983744";"Inhibition of Toxoplasma gondii thymidylate synthase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL478404";"";"None";"329.43";"0";"3.41";"22";"COc1ccc(Sc2[nH]c3nc(N)nc(N)c3c2C(C)C)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"18.89";"0.37";"2.81";"6.05";"0";"CHEMBL983765";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL478213";"";"None";"349.46";"0";"4.38";"18";"CCCc1c(Sc2ccc3ccccc3c2)[nH]c2nc(N)nc(N)c12";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"19.53";"0.37";"2.44";"7.29";"0";"CHEMBL983765";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1155823";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";""
"CHEMBL23846";"";"None";"305.34";"0";"3.15";"41";"Nc1nc(N)c2c(CNc3cccc4ccccc34)coc2n1";"IC50";"'='";"36982.82";"nM";"4.43";"";"";"UO_0000065";"14.51";"0.26";"1.28";"4.30";"0";"CHEMBL830839";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL23297";"";"None";"347.38";"0";"3.79";"44";"Nc1nc(N)c2c(CNc3ccc(Oc4ccccc4)cc3)coc2n1";"IC50";"'='";"32359.37";"nM";"4.49";"";"";"UO_0000065";"12.93";"0.24";"0.70";"4.00";"0";"CHEMBL830839";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL36310";"";"None";"374.44";"0";"2.65";"3i";"COc1ccc(OCCCCCCC(=O)O)cc1Cc1cnc(N)nc1N";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"18.01";"0.34";"4.09";"5.05";"0";"CHEMBL662241";"Inhibition of partially purified dihydrofolate reductase (DHFR) from Toxoplasma gondii (Tg)";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1135399";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";""
"CHEMBL190650";"";"None";"391.43";"0";"2.31";"10";"COc1ccc(C#CCCC(=O)O)cc1Cc1cnc2nc(N)nc(N)c2c1C";"IC50";"'='";"0.46";"nM";"9.34";"";"";"UO_0000065";"23.85";"0.44";"7.03";"6.80";"0";"CHEMBL827820";"Inhibitory concentration against Toxoplasma gondii DHFR";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145152";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL23867";"";"None";"330.39";"0";"3.26";"9";"Cc1c(CNc2cccc3ccccc23)cnc2nc(N)nc(N)c12";"IC50";"'='";"14.5";"nM";"7.84";"";"";"UO_0000065";"23.73";"0.43";"4.58";"7.63";"1";"CHEMBL828662";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145190";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL334198";"";"None";"305.79";"0";"3.24";"1c";"Cc1c(Sc2cccc(Cl)c2)[nH]c2nc(N)nc(N)c12";"IC50";"'='";"6940000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL889609";"Inhibition of Toxoplasma gondii DHFR";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145401";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";"";""
"CHEMBL225072";"PEMETREXED";"4.0";"427.42";"1";"0.67";"LY-231514";"Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"14.83";"0.28";"5.67";"3.31";"0";"CHEMBL914522";"Inhibition of Toxoplasma gondii DHFR";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1139472";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL422395";"";"None";"477.48";"0";"1.19";"PDDF";"C#CCN(Cc1ccc2[nH]c(N)nc(=O)c2c1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"13.94";"0.26";"5.47";"3.73";"0";"CHEMBL914522";"Inhibition of Toxoplasma gondii DHFR";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1139472";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL225072";"PEMETREXED";"4.0";"427.42";"1";"0.67";"LY-231514";"Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"12.99";"0.24";"4.88";"2.90";"0";"CHEMBL914521";"Inhibition of Toxoplasma gondii thymidylate synthase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1139472";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL189369";"";"None";"463.50";"0";"3.62";"20";"Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4c(C#CCCC(=O)O)cccc43)cnc2n1";"IC50";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"15.35";"0.28";"3.49";"4.94";"0";"CHEMBL827820";"Inhibitory concentration against Toxoplasma gondii DHFR";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1145152";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";""
"CHEMBL105323";"";"None";"286.30";"0";"1.20";"8";"COc1cc(OC)cc(-c2nc3c(N)nc(N)nc3[nH]2)c1";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"19.29";"0.36";"4.32";"4.42";"0";"CHEMBL664911";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1130150";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL103108";"";"None";"314.35";"0";"2.68";"19";"Nc1nc(N)c2nc(C3c4ccccc4-c4ccccc43)[nH]c2n1";"IC50";"'='";"30500.0";"nM";"4.52";"";"";"UO_0000065";"14.37";"0.26";"1.84";"4.24";"0";"CHEMBL664911";"Inhibition of Toxoplasma gondii dihydrofolate reductase";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1130150";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";""
"CHEMBL400485";"";"None";"341.22";"0";"3.60";"9";"Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1";"IC50";"'='";"11700.0";"nM";"4.93";"";"";"UO_0000065";"14.45";"0.32";"1.33";"5.63";"0";"CHEMBL662240";"The inhibitory concentration of compound against Dihydrofolate reductases on Toxoplasma gondii";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1129396";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";""
"CHEMBL88555";"";"None";"389.84";"0";"3.09";"9";"COc1cc(NCc2ccc3nc(N)nc(N)c3c2Cl)cc(OC)c1OC";"IC50";"'='";"5.2";"nM";"8.28";"";"";"UO_0000065";"21.25";"0.42";"5.19";"7.05";"0";"CHEMBL664915";"Inhibition of Dihydrofolate reductase of Toxoplasma gondii";"B";"BAO_0000357";"single protein format";"Toxoplasma gondii";"None";"None";"None";"None";"";"";"";"CHEMBL2425";"Dihydrofolate reductase";"Toxoplasma gondii";"SINGLE PROTEIN";"CHEMBL1127704";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";""
